amenity,name,cuisine,longitude,latitude
restaurant,Restaurante Peruano,international,-74.1248,4.5985
restaurant,Asadero Y Piqueteadero Los Capachos,N/A,-74.1242,4.5992
restaurant,Restaurante Universitário,N/A,-74.1244,4.5997
restaurant,BAMBÚ,N/A,-74.1221,4.7175
restaurant,CREPES Y BECHAMEL,N/A,-74.122,4.7174
restaurant,GRAN BROASTER,N/A,-74.1214,4.7183
restaurant,BRASERO ROJO,N/A,-74.1216,4.7179
restaurant,PESCADERIA Y CEVICHERIA KIRKANO,N/A,-74.1215,4.718
restaurant,El Paisa,N/A,-74.1042,4.59
restaurant,Los Leños Del Sabor,N/A,-74.1042,4.5906
restaurant,La Sierra,N/A,-74.0723,4.6327
restaurant,Restaurante san martin,N/A,-74.1233,4.5989
restaurant,Heladeria santa rita,N/A,-74.1232,4.5988
restaurant,full pizza desde 2001,pizza,-74.1231,4.5987
restaurant,La otra brasa,N/A,-74.1229,4.5985
restaurant,Comidas mate,N/A,-74.1231,4.5984
restaurant,asadero la chispa del sabor,N/A,-74.1215,4.5966
restaurant,Asadero Pollos tropical,N/A,-74.067,4.7229
restaurant,El bodegon del abuelo,N/A,-74.0672,4.7229
restaurant,N/A,N/A,-74.1398,4.608
restaurant,Juanchos,pizza,-74.1055,4.7153
restaurant,Tio Pollo Burguer,N/A,-74.1051,4.7153
restaurant,N/A,N/A,-74.103,4.5898
restaurant,El Gordo,N/A,-74.0744,4.6195
restaurant,Los Antojos de Jinna,N/A,-74.0735,4.6195
restaurant,Restaurante,N/A,-74.0589,4.6625
restaurant,Sanavi Restaurante,N/A,-74.0527,4.7289
restaurant,El Brasero al Rojo,N/A,-74.0527,4.7323
restaurant,Mr. Pollo,N/A,-74.053,4.7285
restaurant,Lena Verde,N/A,-74.0636,4.663
restaurant,Buffalo Wild Wings,wings,-74.0539,4.6684
restaurant,Barcelona,N/A,-74.0505,4.7314
restaurant,Roja,N/A,-74.0523,4.7326
restaurant,Polloriente,N/A,-74.0524,4.7327
restaurant,Beer Lounge,N/A,-74.0536,4.6687
restaurant,La Trampa Platinum,N/A,-74.0552,4.6694
restaurant,El Brazón Ardiente,N/A,-74.0786,4.6896
restaurant,El Sol de Nápoles,N/A,-74.0762,4.6921
restaurant,Parrilla Al Carbon,N/A,-74.0554,4.734
restaurant,Mola,pizza,-74.0575,4.6708
restaurant,El Santandereano,N/A,-74.0728,4.7106
restaurant,Casa Cocina China,N/A,-74.0721,4.7095
restaurant,Roll's,N/A,-74.0651,4.664
restaurant,Canoas,N/A,-74.0326,4.7409
restaurant,Santandereana,N/A,-74.0362,4.7419
restaurant,La Guabina Boyacense,N/A,-74.0934,4.6851
restaurant,N/A,N/A,-74.0406,4.7436
restaurant,Cosa Rica,N/A,-74.039,4.7416
restaurant,Pluma Roja,N/A,-74.0701,4.7132
restaurant,Llanerada 130,N/A,-74.0703,4.7221
restaurant,Aposentos Parrilla,N/A,-74.0481,4.7288
restaurant,Mister Liu Restaurante,N/A,-74.045,4.7274
restaurant,Big Broasted,N/A,-74.1,4.6799
restaurant,Holandesa Gourmet,N/A,-74.0456,4.7243
restaurant,Food Express,N/A,-74.0836,4.6318
restaurant,Asadero Mi Rancho Llanero,N/A,-74.0993,4.6732
restaurant,Club LA 77,N/A,-74.0619,4.6656
restaurant,Braseo Caleño,N/A,-74.0998,4.6725
restaurant,Samuel Hamburguesas,N/A,-74.0655,4.6675
restaurant,Sazon Arte,N/A,-74.0452,4.7243
restaurant,Imperio Inka,N/A,-74.0684,4.6712
restaurant,Club de Tejo LA 76,N/A,-74.0644,4.6669
restaurant,N/A,N/A,-74.0696,4.7185
restaurant,Parrilla Bar 129,N/A,-74.0708,4.7202
restaurant,Mi Ranchito,barbecue,-74.07,4.7148
restaurant,28 de Julio,N/A,-74.0425,4.7221
restaurant,Capital,N/A,-74.0424,4.7221
restaurant,Terra Club,N/A,-74.1059,4.6701
restaurant,WoKing,N/A,-74.0472,4.7194
restaurant,De Xin Restaurant,N/A,-74.0471,4.7201
restaurant,Compañia del Sabor,N/A,-74.047,4.7202
restaurant,Carnes Parilla,N/A,-74.0468,4.7216
restaurant,Normandia Pescaderia,N/A,-74.1053,4.6714
restaurant,N/A,N/A,-74.0451,4.7231
restaurant,Toro,N/A,-74.0477,4.7204
restaurant,N/A,N/A,-74.0476,4.7194
restaurant,El Chócolo,N/A,-74.0424,4.7217
restaurant,Buffalo Wings,N/A,-74.0466,4.7192
restaurant,Ehúmaki,sushi,-74.0466,4.7197
restaurant,Asia Ri,N/A,-74.0497,4.6941
restaurant,Pizzas,N/A,-74.0685,4.7184
restaurant,Vaquero Parrilla,N/A,-74.0509,4.6869
restaurant,Philippe,N/A,-74.0472,4.6939
restaurant,Azzvarro,N/A,-74.0489,4.6947
restaurant,Semaforo en Rojo,N/A,-74.0395,4.7228
restaurant,Crik,N/A,-74.042,4.7236
restaurant,La Casita,N/A,-74.0423,4.7236
restaurant,SH,N/A,-74.0424,4.7222
restaurant,180 Pizza Gourmet,N/A,-74.092,4.7005
restaurant,La Pampa,N/A,-74.0677,4.72
restaurant,Wingz,N/A,-74.0663,4.7232
restaurant,Casa Embajador,N/A,-74.094,4.7098
restaurant,Bartues,N/A,-74.0502,4.6928
restaurant,Semolina,N/A,-74.047,4.6933
restaurant,Cabaret,N/A,-74.0478,4.6937
restaurant,Bedoya,N/A,-74.0675,4.6719
restaurant,Altar de Dios,N/A,-74.0677,4.672
restaurant,Como...en Casa,N/A,-74.0929,4.6981
restaurant,Pollos El Carmelo,N/A,-74.0565,4.7167
restaurant,N/A,N/A,-74.0588,4.7138
restaurant,El Cañaveral,N/A,-74.064,4.7169
restaurant,Asaderos Mi Gaban,N/A,-74.0984,4.6914
restaurant,Lengupã,N/A,-74.0985,4.6912
restaurant,El Bogabante,seafood,-74.0563,4.7253
restaurant,El Fogón Rojo,N/A,-74.0321,4.7405
restaurant,El Caracal Rojo,N/A,-74.0373,4.72
restaurant,Harvey,burger,-74.0547,4.7248
restaurant,Aves y Parrilla,N/A,-74.0532,4.7243
restaurant,Azzurro,N/A,-74.0493,4.6948
restaurant,Home Burger,burger,-74.0348,4.7189
restaurant,N/A,N/A,-74.043,4.7432
restaurant,El Glotón,N/A,-74.0428,4.7441
restaurant,N/A,N/A,-74.0434,4.7485
restaurant,Sierra Nevada,N/A,-74.04,4.721
restaurant,Sabor & Lena,N/A,-74.0629,4.6929
restaurant,Muffins y Panes,N/A,-74.0629,4.6921
restaurant,Pio,N/A,-74.0568,4.7252
restaurant,Burger Place,N/A,-74.0555,4.7247
restaurant,Hang Shing,N/A,-74.0658,4.6858
restaurant,Piostop Parrilla,N/A,-74.0531,4.7273
restaurant,N/A,N/A,-74.0518,4.7221
restaurant,Aroma,N/A,-74.0709,4.6567
restaurant,KFC,chicken,-74.1019,4.6924
restaurant,Restaurante Pescadería,N/A,-74.0545,4.7263
restaurant,Campo Trece,N/A,-74.0542,4.7263
restaurant,Restaurante Bar Lochis,N/A,-74.053,4.7259
restaurant,Toroburguer,N/A,-74.0534,4.7244
restaurant,Black & White,N/A,-74.0546,4.7248
restaurant,LLamarada,N/A,-74.056,4.7261
restaurant,La Parva,N/A,-74.0819,4.6314
restaurant,Musica en Vive,N/A,-74.0665,4.6927
restaurant,Carbon & Sabor,N/A,-74.0524,4.7219
restaurant,La Brasa Roja,N/A,-74.1073,4.7065
restaurant,Sammy-S-S,N/A,-74.0854,4.7218
restaurant,La Casa del Pollo,N/A,-74.089,4.7237
restaurant,Krujy,N/A,-74.089,4.7246
restaurant,Surti Aves 22,N/A,-74.0889,4.7248
restaurant,Paraiso Express,N/A,-74.0522,4.7225
restaurant,Brasas Llaneras,N/A,-74.0524,4.7226
restaurant,La Brasa Al Rojo,N/A,-74.0528,4.7228
restaurant,Mr. Chicken,N/A,-74.0824,4.6299
restaurant,N/A,N/A,-74.0926,4.7224
restaurant,Tostadora de Aves,N/A,-74.0984,4.7327
restaurant,Dory Broaster,N/A,-74.0994,4.7304
restaurant,Restaurante,N/A,-74.0781,4.6255
restaurant,Don Jacobo,N/A,-74.0464,4.7246
restaurant,La Jugueteria,N/A,-74.0449,4.7304
restaurant,Carbon y Pez,N/A,-74.0903,4.6428
restaurant,Rancho BBQ,N/A,-74.0916,4.6447
restaurant,Farándula,N/A,-74.0926,4.6462
restaurant,Parrillada Marina,N/A,-74.0931,4.6469
restaurant,Restaurante Punto Esmeralda,N/A,-74.0932,4.6472
restaurant,Restaurante Mi Cali,N/A,-74.0936,4.6478
restaurant,Avellana,N/A,-74.0936,4.6478
restaurant,La Gran Llanera,N/A,-74.1512,4.6944
restaurant,N/A,N/A,-74.1425,4.6879
restaurant,Restaurante 2000,N/A,-74.1,4.7327
restaurant,Mil Delicias,N/A,-74.0985,4.7297
restaurant,Club Gourmet,N/A,-74.0543,4.7117
restaurant,El Portal de Doña Gallina,N/A,-74.1082,4.7057
restaurant,Comboy Pizza,N/A,-74.1035,4.6936
restaurant,La Brasa Roja,N/A,-74.1016,4.6922
restaurant,El Carbonazo,N/A,-74.0904,4.7179
restaurant,Parrillisimo,N/A,-74.1029,4.6874
restaurant,Restaurante Las Brasas del Rincón,N/A,-74.0899,4.7179
restaurant,Caribe Restaurante Alta Cocina Artesanal Pescadería,N/A,-74.1009,4.6596
restaurant,El Caporal,N/A,-74.0997,4.6588
restaurant,Surti Aves 22,N/A,-74.0625,4.6912
restaurant,Chop Suey,N/A,-74.0625,4.6895
restaurant,La Gallina Dorada,N/A,-74.0955,4.7254
restaurant,Calimio,N/A,-74.1088,4.6698
restaurant,La Llama Americana,N/A,-74.0954,4.7251
restaurant,Restaurante Parrilla Sunuba,N/A,-74.0939,4.7203
restaurant,La Villa del Pan,N/A,-74.0973,4.7263
restaurant,Gran Parilla,N/A,-74.0872,4.7309
restaurant,El Brasón,N/A,-74.0887,4.7316
restaurant,Restaurante La 26,N/A,-74.1012,4.6538
restaurant,La Casita,N/A,-74.066,4.6405
restaurant,Akikiriki,N/A,-74.0878,4.6477
restaurant,Restaurante Gourmet,N/A,-74.0946,4.6504
restaurant,K-baña VIP,N/A,-74.0635,4.6513
restaurant,Q Bano,N/A,-74.0636,4.6507
restaurant,KungFu Wok,N/A,-74.0724,4.645
restaurant,Fruteria Mickey Mouse,N/A,-74.0858,4.7343
restaurant,Restaurante Estrella Fija,N/A,-74.0861,4.7335
restaurant,Chung King,chinese,-74.0731,4.6491
restaurant,Establo Burger,burger,-74.0794,4.6802
restaurant,Fisby,N/A,-74.0769,4.6425
restaurant,Casa Luna B,N/A,-74.0804,4.6522
restaurant,Surtidora de Aves 22,N/A,-74.0802,4.6522
restaurant,Tacos Tostones,N/A,-74.0798,4.6521
restaurant,Llanerada 63,N/A,-74.0796,4.6521
restaurant,La Tranpa Gold,N/A,-74.0768,4.6421
restaurant,Puerto Madero,N/A,-74.0713,4.642
restaurant,Mister Chen Chino,N/A,-74.1224,4.7078
restaurant,La Chispa del Sabor,N/A,-74.1403,4.7118
restaurant,Restaurante Rico,N/A,-74.072,4.6253
restaurant,Penelope,N/A,-74.0763,4.6412
restaurant,Arroz Paisa,N/A,-74.0759,4.6411
restaurant,Me Encanta Comida Fusión,N/A,-74.0734,4.6208
restaurant,La Cocina de su Casa Restaurante,N/A,-74.1089,4.6908
restaurant,San Diego,N/A,-74.1185,4.6945
restaurant,El Gallineral,N/A,-74.117,4.6946
restaurant,Burger Fresh's,N/A,-74.1314,4.7023
restaurant,Brazón & Broaster,N/A,-74.1306,4.7018
restaurant,La Brasa Roja,N/A,-74.105,4.6004
restaurant,Pizza Estofada,N/A,-74.1145,4.6055
restaurant,Delicias de la Vega,N/A,-74.1149,4.6059
restaurant,Riper Brasas,N/A,-74.1169,4.7045
restaurant,La Casa Del Chorizo,N/A,-74.117,4.704
restaurant,Mi Rancho,N/A,-74.1147,4.7016
restaurant,Los Pargos,N/A,-74.116,4.7036
restaurant,Donde Omar Restaurante,N/A,-74.0942,4.5977
restaurant,Restaurante Primera Casa,N/A,-74.1091,4.6096
restaurant,Maxi Tacos,N/A,-74.1016,4.6037
restaurant,Pasaje,"burger;pizza",-74.0675,4.6074
restaurant,La Bogotanita,N/A,-74.1061,4.6025
restaurant,Fogón y Tizón del Restrepo,N/A,-74.1013,4.5881
restaurant,Asadero Saboriko,N/A,-74.0679,4.5848
restaurant,Restaurante Piqueteadero,N/A,-74.0678,4.5851
restaurant,asadero el dorado,chicken,-74.0721,4.5806
restaurant,Restaurante La Mona,N/A,-74.0719,4.5808
restaurant,El Novillon De Los Laches,N/A,-74.0686,4.5841
restaurant,Real Barril,N/A,-74.0968,4.5865
restaurant,Donde Chava,N/A,-74.057,4.724
restaurant,Wings,N/A,-74.0938,4.5795
restaurant,La Parrilla Gourmet,N/A,-74.0967,4.5825
restaurant,Brasaas Sazón Broaster,N/A,-74.1253,4.5785
restaurant,Soy Sabor & Brasa,N/A,-74.1151,4.5764
restaurant,Delicias Chicken Broaster,N/A,-74.1131,4.5769
restaurant,Asadero Rancho Llanero,N/A,-74.1142,4.6156
restaurant,Chicken Broaster,N/A,-74.1259,4.5805
restaurant,Mag Pollo,N/A,-74.0948,4.5996
restaurant,Parrilla Vamas,N/A,-74.0894,4.6036
restaurant,fix me,taco,-74.1103,4.6148
restaurant,Romanos Pizza Gourmet Domicilios,pizza,-74.1099,4.6147
restaurant,Parrilla El Candelazo Rojo,chicken,-74.1099,4.6147
restaurant,El Punto Del Bunelo,N/A,-74.1088,4.6151
restaurant,Restaurante Chino Yūe Hān,chinese,-74.1085,4.6152
restaurant,Surtidora de Aves 22,N/A,-74.1118,4.6139
restaurant,Capettos,N/A,-74.1091,4.6152
restaurant,Pollos Jacs,chicken,-74.1081,4.6157
restaurant,El Buen Gusto,N/A,-74.1376,4.5843
restaurant,N/A,N/A,-74.1092,4.6189
restaurant,N/A,N/A,-74.1087,4.6186
restaurant,Hatsuhaa,japanese,-74.0546,4.687
restaurant,Restaurante Jackley,N/A,-74.0703,4.6396
restaurant,Restaurante July,"breakfast;lunch",-74.0719,4.6345
restaurant,Restaurante Delicias Colombianas,N/A,-74.0766,4.6113
restaurant,Espacio disponible para renta,N/A,-74.0701,4.6272
restaurant,Brassy Pollo,N/A,-74.1399,4.5787
restaurant,"Restaurante Las Delicas De ""E""",N/A,-74.0805,4.6158
restaurant,La 21,N/A,-74.0785,4.6175
restaurant,La Oficina,N/A,-74.0769,4.6128
restaurant,N/A,burger,-74.0775,4.6085
restaurant,Restaurante Las Paisas,N/A,-74.0853,4.6022
restaurant,BÜN Burgers & Fries,N/A,-74.0512,4.6932
restaurant,Frenomuelles LA 16,N/A,-74.0863,4.5988
restaurant,Luehetty,N/A,-74.0877,4.6045
restaurant,Jose Parrilla,N/A,-74.0878,4.6044
restaurant,Asadero Las Leñitos,N/A,-74.0885,4.6035
restaurant,N/A,N/A,-74.1167,4.5153
restaurant,Zapatoca,N/A,-74.1036,4.5894
restaurant,Restaurante El Molino,N/A,-74.0787,4.608
restaurant,Resturante y Asadero El Rancho Sangileño,N/A,-74.0835,4.6026
restaurant,Pollo Cool,N/A,-74.0905,4.6053
restaurant,Pasteleria Gourmet,N/A,-74.0906,4.6053
restaurant,Lechona Gourmet & Mac,N/A,-74.089,4.6062
restaurant,Restaurante El Humero,N/A,-74.0849,4.6055
restaurant,Leone,N/A,-74.0872,4.605
restaurant,El Zorro,N/A,-74.0884,4.6032
restaurant,Restaurante Oros,N/A,-74.0911,4.6026
restaurant,Portal del Llama,N/A,-74.0899,4.6045
restaurant,Sabrosito Broaster,N/A,-74.0897,4.6046
restaurant,Restaurante La Tiend De Juanpa,N/A,-74.0843,4.6303
restaurant,El Fogón Caqueceńo,N/A,-74.0898,4.5937
restaurant,Tamalandia Express,N/A,-74.0883,4.6302
restaurant,Asadero Restaurante El Carbón Veleñd,N/A,-74.0926,4.5904
restaurant,N/A,N/A,-74.0959,4.5912
restaurant,San Sebastian Carnes Finas,N/A,-74.0966,4.5906
restaurant,Luna Park,N/A,-74.0981,4.5896
restaurant,Restaurante Cafatería Delicias de Santamaria,N/A,-74.0969,4.5868
restaurant,Restaurante Cfeteria,N/A,-74.0974,4.5664
restaurant,El Sazon Tolimense,N/A,-74.0978,4.5659
restaurant,Resturante Nelly,N/A,-74.0662,4.6839
restaurant,Restaurante y Cafatería Donde Jose,N/A,-74.0915,4.5899
restaurant,El Nigalito,N/A,-74.0917,4.5901
restaurant,Personal Pizza,pizza,-74.0959,4.5916
restaurant,Pollo Karnikos,N/A,-74.097,4.59
restaurant,Restaurante A tu Gusto,N/A,-74.0972,4.5898
restaurant,Asadero De Carne Mi Explendido Ranchto,N/A,-74.0974,4.5883
restaurant,Gran Caldas,N/A,-74.0969,4.5874
restaurant,Asadero Los Lenuos Express,N/A,-74.1006,4.5879
restaurant,Sandwich Gourmet Salsa de Ajo,N/A,-74.1002,4.5874
restaurant,Deleite,N/A,-74.0968,4.6381
restaurant,Maxx Broaster,N/A,-74.1003,4.5889
restaurant,Restaurante y Pescaderia Isla Del Pacifico,N/A,-74.0995,4.5862
restaurant,N/A,N/A,-74.0988,4.585
restaurant,N/A,N/A,-74.1016,4.5884
restaurant,Restaurante Alcala,N/A,-74.0957,4.6335
restaurant,Restaurante 3/4,N/A,-74.09,4.6329
restaurant,La Hallaqueria,N/A,-74.0944,4.6324
restaurant,La Marrana de Ana,N/A,-74.095,4.6332
restaurant,PPC,pizza,-74.094,4.6322
restaurant,Mr Frank Burger and Pizza,N/A,-74.0932,4.6309
restaurant,N/A,N/A,-74.0969,4.6372
restaurant,Master Pan,N/A,-74.1347,4.565
restaurant,N/A,N/A,-74.1348,4.5651
restaurant,El Titiritero,N/A,-74.0943,4.6285
restaurant,El Sabor Costeno,N/A,-74.1069,4.6313
restaurant,La Campiña,N/A,-74.0983,4.6275
restaurant,Pollitos Broaster,chicken,-74.145,4.5614
restaurant,La Paisa,N/A,-74.1071,4.6339
restaurant,Surviaves de la 29,N/A,-74.1496,4.5687
restaurant,Colombo Suizo,N/A,-74.1326,4.5632
restaurant,Plenitad,burger,-74.1491,4.5685
restaurant,Kino's Broaster,chicken,-74.1492,4.5685
restaurant,Distra 20,N/A,-74.1502,4.5692
restaurant,La Paisa,N/A,-74.1353,4.5552
restaurant,El Venado de Oro,N/A,-74.1371,4.5576
restaurant,Surtidora Deiaves,N/A,-74.1293,4.5695
restaurant,Flores & Banquetes,N/A,-74.1044,4.6682
restaurant,Pizza Hut,pizza,-74.1187,4.6651
restaurant,Pipper's Pizza,N/A,-74.1186,4.6671
restaurant,Rica's Pizza,pizza,-74.1184,4.6673
restaurant,Max Wings,N/A,-74.1179,4.6677
restaurant,Verona,pizza,-74.1165,4.6689
restaurant,Cocina Thai,thai,-74.0991,4.626
restaurant,Cocina Italiano,italian,-74.0992,4.626
restaurant,Mango,N/A,-74.0993,4.626
restaurant,La Barra,N/A,-74.0992,4.626
restaurant,Brasa's Américas,N/A,-74.099,4.626
restaurant,La Bodega,N/A,-74.1181,4.6678
restaurant,Modelia Weng Yong,N/A,-74.1178,4.6681
restaurant,Taska,N/A,-74.1171,4.6688
restaurant,Las Sopitas,N/A,-74.1199,4.6665
restaurant,Como en Casa,N/A,-74.1131,4.6664
restaurant,Avivapan,N/A,-74.1304,4.5624
restaurant,Brasero Caleńo,N/A,-74.1252,4.6672
restaurant,MerCanes,steak_house,-74.121,4.667
restaurant,Surtidora de Aves de la 22,N/A,-74.1283,4.6645
restaurant,Sopas y Parrilla de Mi Tierra,N/A,-74.1335,4.6275
restaurant,Restaurante Fogon,N/A,-74.1293,4.6268
restaurant,Tamales,N/A,-74.1308,4.627
restaurant,City Dog,N/A,-74.1324,4.6271
restaurant,N/A,N/A,-74.1228,4.6636
restaurant,Aña Flecha Restaurante,N/A,-74.133,4.6169
restaurant,Mi Santander,N/A,-74.1392,4.6109
restaurant,Restaurante Los Quaduales,N/A,-74.1389,4.6102
restaurant,Pannismo,N/A,-74.1369,4.6096
restaurant,El Morichal,N/A,-74.1392,4.6123
restaurant,Restaurante 318 km/h,N/A,-74.1394,4.6106
restaurant,Patty,N/A,-74.1399,4.6097
restaurant,La Uaca Ana,N/A,-74.1232,4.6455
restaurant,Asadero Llano Grande,N/A,-74.1353,4.6295
restaurant,D'Lucho,N/A,-74.1356,4.6139
restaurant,Asadero & Piqeuteadero La Gallina,N/A,-74.1346,4.6126
restaurant,N/A,pizza,-74.135,4.6094
restaurant,Brisitas Al Rojo De La 46,N/A,-74.1164,4.6119
restaurant,Nuevo Cheng,N/A,-74.1169,4.6109
restaurant,100 Bocaditos,N/A,-74.1342,4.6294
restaurant,Calefour,N/A,-74.1276,4.6648
restaurant,Dimo's Crepes,N/A,-74.1322,4.6101
restaurant,Surtidora de Aves 2,N/A,-74.1244,4.6074
restaurant,Pizza Factory,N/A,-74.1241,4.6075
restaurant,N/A,N/A,-74.1294,4.6194
restaurant,Mulata,N/A,-74.1294,4.6196
restaurant,Deleites,N/A,-74.1137,4.6083
restaurant,Sabores,N/A,-74.1115,4.6093
restaurant,La Esquina Llanera,N/A,-74.1325,4.6159
restaurant,Mi Tolima,N/A,-74.1188,4.628
restaurant,Cáqueza en Bogotá,N/A,-74.1345,4.6148
restaurant,Calimio,N/A,-74.1367,4.616
restaurant,Chino Dragon Oriental,N/A,-74.1384,4.6215
restaurant,Surti Aves 22,N/A,-74.1374,4.6256
restaurant,Ko Korin,N/A,-74.1202,4.6249
restaurant,La Ibaguereña,N/A,-74.1158,4.6267
restaurant,Mi Señoral Burgaramanga,N/A,-74.1344,4.6256
restaurant,Unibrasas De La 56,N/A,-74.1171,4.6229
restaurant,N/A,"pizza;italian",-74.1166,4.6235
restaurant,Gustosos 2,N/A,-74.1137,4.6252
restaurant,Restuarante La Playity Gourmet,N/A,-74.1094,4.6224
restaurant,La Brasa Roja,N/A,-74.1171,4.6223
restaurant,Pampinos Pizza,pizza,-74.1181,4.6213
restaurant,La Ruana Restaurante,N/A,-74.1085,4.6224
restaurant,La Brasa Al Rojo,N/A,-74.1213,4.621
restaurant,Leños y Palos,N/A,-74.0972,4.6376
restaurant,El Rey Brasero,N/A,-74.1274,4.6053
restaurant,La Brasa Amarilla,N/A,-74.1291,4.6037
restaurant,El Esquinazo,N/A,-74.1289,4.6062
restaurant,Brasas & Carbon San Benito,N/A,-74.131,4.563
restaurant,Surti Aves 22,N/A,-74.1304,4.5672
restaurant,8 FM,N/A,-74.1112,4.6202
restaurant,El Carare,N/A,-74.1365,4.6035
restaurant,El Gourmet De Las Carnes,N/A,-74.1437,4.599
restaurant,Sabrolisto,N/A,-74.1391,4.6036
restaurant,Donde Deysi,N/A,-74.138,4.6016
restaurant,Avicola Bogotá,N/A,-74.1347,4.6028
restaurant,Restaurante Santa Yolanda,N/A,-74.137,4.5986
restaurant,Restaurante Long Teng,chinese,-74.1365,4.5984
restaurant,Cooperativa D',N/A,-74.1361,4.6048
restaurant,Surtidora de Aves la 79,N/A,-74.1603,4.6207
restaurant,Surtiraves de la 22,N/A,-74.1336,4.6494
restaurant,La Estancia,N/A,-74.1381,4.6559
restaurant,Carnes el Nogal,N/A,-74.162,4.6433
restaurant,Casa Liz,N/A,-74.0721,4.6035
restaurant,N/A,N/A,-74.1126,4.6908
restaurant,Juanjo D.C.,N/A,-74.1115,4.6884
restaurant,El Kiosko,"regional;empanada;arepa;tamal;hayacas",-74.0336,4.7228
restaurant,"Mana, Miel y Sabor",regional,-74.101,4.5994
restaurant,N/A,regional,-74.1009,4.5992
restaurant,N/A,N/A,-74.0603,4.6464
restaurant,N/A,N/A,-74.0737,4.6503
restaurant,N/A,N/A,-74.0737,4.6505
restaurant,N/A,N/A,-74.1468,4.6707
restaurant,Tramonti,N/A,-74.0387,4.6704
restaurant,El Uruguayo,N/A,-74.0142,4.6666
restaurant,Swing Sandwich,N/A,-74.0207,4.6737
restaurant,Pescaderia Jaime,N/A,-74.0736,4.7105
restaurant,Chopinar,N/A,-74.0547,4.7061
restaurant,El Rey del Pollo,N/A,-74.1171,4.7168
restaurant,La Bella Antioquia,regional,-74.0626,4.6887
restaurant,El Faro,N/A,-74.0948,4.6164
restaurant,Los Arrayanes,N/A,-74.2125,4.6143
restaurant,Villa del Pollo,N/A,-74.1611,4.5995
restaurant,N/A,N/A,-74.0581,4.6586
restaurant,Tramonti,N/A,-74.0387,4.6705
restaurant,El Brasero,N/A,-74.0567,4.7251
restaurant,Toretos,N/A,-74.1072,4.6704
restaurant,N/A,N/A,-74.0808,4.6838
restaurant,Kokorico,N/A,-74.0644,4.6498
restaurant,Embajada Boyacense,N/A,-74.1342,4.615
restaurant,N/A,N/A,-74.1458,4.6106
restaurant,Surtiaves 22,N/A,-74.0899,4.6825
restaurant,Las Acacias,N/A,-74.0771,4.6421
restaurant,Archie's,"italian;pizza",-74.069,4.615
restaurant,Aqui Es,N/A,-74.1313,4.6098
restaurant,Restaurante Escolar,N/A,-74.0321,4.7498
restaurant,suatí ji,N/A,-74.0712,4.6242
restaurant,N/A,N/A,-74.0705,4.6241
restaurant,35 mm,traditional,-74.0703,4.6241
restaurant,insítu,N/A,-74.0703,4.6242
restaurant,Gourmet Real,N/A,-74.0703,4.6244
restaurant,El Pazquel,N/A,-74.071,4.6238
restaurant,mojo,N/A,-74.0702,4.6238
restaurant,A comer vaquita,N/A,-74.0702,4.6238
restaurant,fairuz,N/A,-74.0712,4.6249
restaurant,LA CONDESA- MOCKA,N/A,-74.0709,4.6245
restaurant,Colonia China,chinese,-74.0728,4.6254
restaurant,N/A,N/A,-74.1424,4.7154
restaurant,Restaurante,N/A,-74.1427,4.7157
restaurant,Asadero #1 de Engativá,steak_house,-74.1423,4.7151
restaurant,Surtidora de aves la 22,"steak_house;chicken",-74.1423,4.7151
restaurant,Rotonda,"burger;pizza",-74.1189,4.7198
restaurant,CASTILLO,N/A,-74.1262,4.712
restaurant,Restaurante,N/A,-74.0995,4.6883
restaurant,Restaurante,N/A,-74.0985,4.6884
restaurant,Colombiana De Triplex,N/A,-74.0981,4.6879
restaurant,Restaurante,N/A,-74.0982,4.6878
restaurant,La Esquina del Sabor,N/A,-74.143,4.5975
restaurant,N/A,N/A,-74.0728,4.6234
restaurant,restaurante galeria y cafe,N/A,-74.072,4.6255
restaurant,Asadero de Pollo,N/A,-74.1467,4.5668
restaurant,El Virrey Cafeteria,N/A,-74.1089,4.5827
restaurant,Cuatrovientos,N/A,-74.108,4.5893
restaurant,Rancho Paisa Bar Restaurante,N/A,-74.1427,4.6731
restaurant,Luna Piena,N/A,-74.1428,4.6731
restaurant,Jas Peruanos Gourmet,peruvian,-74.1385,4.6695
restaurant,San Marcos,italian,-74.0669,4.6279
restaurant,La Leona,N/A,-74.0865,4.6014
restaurant,Mini-Mal,regional,-74.0604,4.6425
restaurant,N/A,N/A,-74.0515,4.7566
restaurant,El Velero,N/A,-74.0976,4.7008
restaurant,Hache de Hamburguesa,N/A,-74.0565,4.648
restaurant,Sopas y Postres De la Abuela,N/A,-74.0291,4.7003
restaurant,Comedor Comunitario San Blas,N/A,-74.0857,4.5715
restaurant,Chez Jack,french,-74.0318,4.7024
restaurant,Surtidora de Aves,N/A,-74.1344,4.6809
restaurant,N/A,"burger;pizza",-74.1495,4.6751
restaurant,Ceci's Kitchen,"pizza;pasta;ensaladas;carnes;sopas",-74.0503,4.6981
restaurant,Café de la Montaña,N/A,-74.0571,4.668
restaurant,Caserito,N/A,-74.0572,4.6674
restaurant,Surti Aves 22,N/A,-74.1116,4.5094
restaurant,Friday's,N/A,-74.0567,4.6567
restaurant,polleria,N/A,-74.0864,4.5519
restaurant,Oma Restaurante,N/A,-74.1008,4.6359
restaurant,Cafe Amarti,N/A,-74.0307,4.6956
